participant	task	step	word	lemma	pos	z	start_obj	end_obj
13_1a	5	33444	NA	NA	NA	4	Doll	Doll
13_1a	5	33462	NA	NA	NA	5	Doll	Doll
13_1a	5	33507	NA	NA	NA	3	Doll	Doll
13_1a	5	33516	NA	NA	NA	1	Doll	Doll
13_1a	5	33534	NA	NA	NA	7	Doll	Doll
13_1a	5	33588	NA	NA	NA	2	Doll	None
13_1a	5	33893	a	a	DET	2	Doll	None
13_1a	5	33929	bowl	bowl	NOUN	2	Doll	None
13_1a	5	33930	bowl	bowl	NOUN	7	None	Bowl
13_1a	5	33966	bowl	bowl	NOUN	2	Bowl	Bowl
13_1a	5	33974	NA	NA	NA	2	Bowl	Bowl
13_1a	5	33984	NA	NA	NA	1	Bowl	Bowl
13_1a	5	34047	NA	NA	NA	6	Bowl	Bowl
13_1a	5	34101	NA	NA	NA	5	Bowl	Bowl
13_1a	5	34118	can	can	VERB	5	Bowl	Bowl
13_1a	5	34173	can	can	VERB	4	Bowl	Bowl
13_1a	5	34189	hold	hold	VERB	4	Bowl	Bowl
13_1a	5	34200	hold	hold	VERB	5	Bowl	Bowl
13_1a	5	34216	things	thing	NOUN	5	Bowl	Bowl
13_1a	5	34218	things	thing	NOUN	3	Bowl	Bowl
13_1a	5	34234	like	like	SCONJ	3	Bowl	Bowl
13_1a	5	34236	like	like	SCONJ	1	Bowl	Bowl
13_1a	5	34272	like	like	SCONJ	3	Bowl	Bowl
13_1a	5	34299	like	like	SCONJ	5	Bowl	Bowl
13_1a	5	34326	like	like	SCONJ	3	Bowl	Bowl
13_1a	5	34335	like	like	SCONJ	5	Bowl	Bowl
13_1a	5	34342	soup	soup	NOUN	5	Bowl	Bowl
13_1a	5	34362	soup	soup	NOUN	3	Bowl	Bowl
13_1a	5	34371	soup	soup	NOUN	1	Bowl	Bowl
13_1a	5	34378	NA	NA	NA	1	Bowl	Bowl
13_1a	5	34443	NA	NA	NA	7	Bowl	Bowl
13_1a	5	34506	NA	NA	NA	2	Bowl	Bowl
13_1a	5	34542	NA	NA	NA	7	Bowl	Bowl
13_1a	5	34587	NA	NA	NA	9	Bowl	None
13_1a	5	34614	NA	NA	NA	6	None	None
13_1a	5	34668	NA	NA	NA	NA	NA	NA
13_1a	6	34677	NA	NA	NA	1	None	None
13_1a	6	34686	NA	NA	NA	2	None	None
13_1a	6	34713	first	first	ADV	2	None	None
13_1a	6	34740	first	first	ADV	1	None	None
13_1a	6	34830	first	first	ADV	3	None	None
13_1a	6	34839	first	first	ADV	7	None	None
13_1a	6	34874	'm	be	AUX	7	None	None
13_1a	6	34893	'm	be	AUX	2	None	Fork
13_1a	6	34901	going	go	VERB	2	None	Fork
13_1a	6	34919	to	to	PART	2	None	Fork
13_1a	6	34929	to	to	PART	8	Fork	Fork
13_1a	6	34937	clean	clean	VERB	8	Fork	Fork
13_1a	6	34964	up	up	ADP	8	Fork	Fork
13_1a	6	34982	the	the	DET	8	Fork	Fork
13_1a	6	34992	the	the	DET	9	Fork	None
13_1a	6	35018	NA	NA	NA	9	Fork	None
13_1a	6	35019	NA	NA	NA	6	None	None
13_1a	6	35046	NA	NA	NA	2	None	Bowl
13_1a	6	35217	NA	NA	NA	1	Bowl	Bowl
13_1a	6	35270	'm	be	AUX	1	Bowl	Bowl
13_1a	6	35306	going	go	VERB	1	Bowl	Bowl
13_1a	6	35333	to	to	PART	1	Bowl	Bowl
13_1a	6	35342	put	put	VERB	1	Bowl	Bowl
13_1a	6	35360	the	the	DET	1	Bowl	Bowl
13_1a	6	35378	bowl	bowl	NOUN	1	Bowl	Bowl
13_1a	6	35414	NA	NA	NA	1	Bowl	Bowl
13_1a	6	35514	NA	NA	NA	6	Bowl	Bowl
13_1a	6	35657	back	back	ADV	6	Bowl	Bowl
13_1a	6	35702	on	on	ADP	6	Bowl	Bowl
13_1a	6	35720	the	the	DET	6	Bowl	Bowl
13_1a	6	35729	desk	desk	NOUN	6	Bowl	Bowl
13_1a	6	35730	desk	desk	NOUN	4	Bowl	Bowl
13_1a	6	35766	desk	desk	NOUN	2	Bowl	Bowl
13_1a	6	35773	NA	NA	NA	2	Bowl	Bowl
13_1a	6	35856	NA	NA	NA	7	Bowl	Bowl
13_1a	6	35919	NA	NA	NA	2	Bowl	Bowl
13_1a	6	35955	NA	NA	NA	1	Bowl	Bowl
13_1a	6	36009	NA	NA	NA	3	Bowl	Bowl
13_1a	6	36018	NA	NA	NA	7	Bowl	None
13_1a	6	36081	NA	NA	NA	2	None	None
13_1a	6	36088	'm	be	AUX	2	None	None
13_1a	6	36133	going	go	VERB	2	None	None
13_1a	6	36169	to	to	PART	2	None	None
13_1a	6	36178	put	put	VERB	2	None	None
13_1a	6	36180	put	put	VERB	7	None	None
13_1a	6	36196	the	the	DET	7	None	None
13_1a	6	36207	the	the	DET	2	None	Spoon
13_1a	6	36214	utensils	utensil	NOUN	2	None	Spoon
13_1a	6	36241	NA	NA	NA	2	None	Spoon
13_1a	6	36378	NA	NA	NA	1	Spoon	Spoon
13_1a	6	36502	last	last	ADJ	1	Spoon	Spoon
13_1a	6	36529	NA	NA	NA	1	Spoon	Spoon
13_1a	6	36583	I	-PRON-	PRON	1	Spoon	Spoon
13_1a	6	36691	am	be	AUX	1	Spoon	Spoon
13_1a	6	36700	picking	pick	VERB	1	Spoon	Spoon
13_1a	6	36720	picking	pick	VERB	3	Spoon	Spoon
13_1a	6	36727	up	up	ADP	3	Spoon	Spoon
13_1a	6	36736	NA	NA	NA	3	Spoon	Spoon
13_1a	6	36754	spoon	spoon	NOUN	3	Spoon	Spoon
13_1a	6	36799	and	and	CCONJ	3	Spoon	Spoon
13_1a	6	36801	and	and	CCONJ	7	Spoon	Spoon
13_1a	6	36819	and	and	CCONJ	2	Spoon	Spoon
13_1a	6	36837	and	and	CCONJ	1	Spoon	Spoon
13_1a	6	36855	and	and	CCONJ	3	Spoon	Spoon
13_1a	6	36864	and	and	CCONJ	7	Spoon	Spoon
13_1a	6	36880	putting	put	VERB	7	Spoon	Spoon
13_1a	6	36891	putting	put	VERB	2	Spoon	Spoon
13_1a	6	36907	it	-PRON-	PRON	2	Spoon	Spoon
13_1a	6	36925	to	to	ADP	2	Spoon	Spoon
13_1a	6	36934	NA	NA	NA	2	Spoon	Spoon
13_1a	6	36943	left	left	NOUN	2	Spoon	Spoon
13_1a	6	36954	left	left	NOUN	1	Spoon	Spoon
13_1a	6	36980	NA	NA	NA	1	Spoon	Spoon
13_1a	6	37044	NA	NA	NA	3	Spoon	Spoon
13_1a	6	37053	NA	NA	NA	5	Spoon	Spoon
13_1a	6	37071	NA	NA	NA	8	Spoon	Knife
13_1a	6	37107	NA	NA	NA	2	Knife	Fork
13_1a	6	37161	NA	NA	NA	1	Fork	Fork
13_1a	6	37177	I	-PRON-	PRON	1	Fork	Fork
13_1a	6	37213	am	be	AUX	1	Fork	Fork
13_1a	6	37231	picking	pick	VERB	1	Fork	Fork
13_1a	6	37249	up	up	ADP	1	Fork	Fork
13_1a	6	37267	NA	NA	NA	1	Fork	Fork
13_1a	6	37285	fork	fork	NOUN	1	Fork	Fork
13_1a	6	37305	fork	fork	NOUN	2	Fork	Fork
13_1a	6	37330	and	and	CCONJ	2	Fork	Fork
13_1a	6	37341	and	and	CCONJ	1	Fork	Fork
13_1a	6	37375	putting	put	VERB	1	Fork	Fork
13_1a	6	37411	it	-PRON-	PRON	1	Fork	Fork
13_1a	6	37420	to	to	ADP	1	Fork	Fork
13_1a	6	37429	NA	NA	NA	1	Fork	Fork
13_1a	6	37438	left	left	NOUN	1	Fork	Fork
13_1a	6	37492	of	of	ADP	1	Fork	Fork
13_1a	6	37510	NA	NA	NA	1	Fork	Fork
13_1a	6	37519	night	night	NOUN	1	Fork	Fork
13_1a	6	37546	NA	NA	NA	1	Fork	Fork
13_1a	6	37566	NA	NA	NA	3	Fork	Knife
13_1a	6	37602	NA	NA	NA	6	Knife	Cup
13_1a	6	37629	NA	NA	NA	2	Cup	Cup
13_1a	6	37647	NA	NA	NA	1	Cup	Cup
13_1a	6	37663	I	-PRON-	PRON	1	Cup	Cup
13_1a	6	37691	am	be	AUX	1	Cup	Cup
13_1a	6	37708	picking	pick	VERB	1	Cup	Cup
13_1a	6	37717	up	up	ADP	1	Cup	Cup
13_1a	6	37744	NA	NA	NA	1	Cup	Cup
13_1a	6	37746	NA	NA	NA	8	Cup	Cup
13_1a	6	37757	cup	cup	NOUN	8	Cup	Cup
13_1a	6	37772	and	and	CCONJ	8	Cup	Cup
13_1a	6	37791	and	and	CCONJ	2	Cup	Cup
13_1a	6	37825	putting	put	VERB	2	Cup	Cup
13_1a	6	37836	putting	put	VERB	1	Cup	Cup
13_1a	6	37853	it	-PRON-	PRON	1	Cup	Cup
13_1a	6	37871	to	to	ADP	1	Cup	Cup
13_1a	6	37880	NA	NA	NA	1	Cup	Cup
13_1a	6	37889	left	left	NOUN	1	Cup	Cup
13_1a	6	37925	of	of	ADP	1	Cup	Cup
13_1a	6	37934	fork	fork	NOUN	1	Cup	Cup
13_1a	6	37979	NA	NA	NA	1	Cup	Cup
13_1a	6	38043	NA	NA	NA	3	Cup	Cup
13_1a	6	38052	NA	NA	NA	6	Cup	None
13_1a	6	38249	I	-PRON-	PRON	6	Cup	None
13_1a	6	38276	am	be	AUX	6	Cup	None
13_1a	6	38277	am	be	AUX	1	None	None
13_1a	6	38294	now	now	ADV	1	None	None
13_1a	6	38312	going	go	VERB	1	None	None
13_1a	6	38330	to	to	PART	1	None	None
13_1a	6	38348	clean	clean	VERB	1	None	None
13_1a	6	38349	clean	clean	VERB	2	None	None
13_1a	6	38366	up	up	ADP	2	None	None
13_1a	6	38384	the	the	DET	2	None	None
13_1a	6	38385	the	the	DET	1	None	None
13_1a	6	38402	toys	toy	NOUN	1	None	None
13_1a	6	38438	NA	NA	NA	1	None	None
13_1a	6	38502	NA	NA	NA	3	None	None
13_1a	6	38529	NA	NA	NA	7	None	None
13_1a	6	38565	NA	NA	NA	2	None	None
13_1a	6	38574	NA	NA	NA	8	None	Bear
13_1a	6	38662	am	be	AUX	8	None	Bear
13_1a	6	38673	am	be	AUX	1	Bear	Bear
13_1a	6	38707	picking	pick	VERB	1	Bear	Bear
13_1a	6	38725	up	up	ADP	1	Bear	Bear
13_1a	6	38743	the	the	DET	1	Bear	Bear
13_1a	6	38760	teddy	teddy	PROPN	1	Bear	Bear
13_1a	6	38778	bear	bear	PROPN	1	Bear	Bear
13_1a	6	38814	NA	NA	NA	1	Bear	Bear
13_1a	6	38817	NA	NA	NA	3	Bear	Bear
13_1a	6	38835	NA	NA	NA	7	Bear	Bear
13_1a	6	38907	NA	NA	NA	2	Bear	Bear
13_1a	6	38922	and	and	CCONJ	2	Bear	Bear
13_1a	6	38967	putting	put	VERB	2	Bear	Bear
13_1a	6	38985	the	the	DET	2	Bear	Bear
13_1a	6	39012	teddy	teddy	PROPN	2	Bear	Bear
13_1a	6	39030	bear	bear	PROPN	2	Bear	Bear
13_1a	6	39057	NA	NA	NA	2	Bear	Bear
13_1a	6	39141	NA	NA	NA	7	Bear	Bear
13_1a	6	39183	next	next	ADV	7	Bear	Bear
13_1a	6	39204	next	next	ADV	2	Bear	Bear
13_1a	6	39213	next	next	ADV	1	Bear	Bear
13_1a	6	39244	to	to	ADP	1	Bear	Bear
13_1a	6	39280	the	the	DET	1	Bear	Bear
13_1a	6	39289	clock	clock	NOUN	1	Bear	Bear
13_1a	6	39294	clock	clock	NOUN	3	Bear	Apple
13_1a	6	39303	clock	clock	NOUN	6	Apple	None
13_1a	6	39306	NA	NA	NA	6	Apple	None
13_1a	6	39474	NA	NA	NA	3	None	None
13_1a	6	39492	NA	NA	NA	7	None	Ball
13_1a	6	39495	I	-PRON-	PRON	7	None	Ball
13_1a	6	39531	am	be	AUX	7	None	Ball
13_1a	6	39549	picking	pick	VERB	7	None	Ball
13_1a	6	39558	up	up	ADP	7	None	Ball
13_1a	6	39573	up	up	ADP	2	Ball	Ball
13_1a	6	39582	up	up	ADP	1	Ball	Ball
13_1a	6	39585	the	the	DET	1	Ball	Ball
13_1a	6	39648	smiley	smiley	ADJ	1	Ball	Ball
13_1a	6	39684	ball	ball	NOUN	1	Ball	Ball
13_1a	6	39690	ball	ball	NOUN	3	Ball	Ball
13_1a	6	39699	ball	ball	NOUN	5	Ball	Ball
13_1a	6	39720	NA	NA	NA	5	Ball	Ball
13_1a	6	39744	NA	NA	NA	7	Ball	Ball
13_1a	6	39792	and	and	CCONJ	7	Ball	Ball
13_1a	6	39836	putting	put	VERB	7	Ball	Ball
13_1a	6	39854	it	-PRON-	PRON	7	Ball	Ball
13_1a	6	39872	next	next	ADV	7	Ball	Ball
13_1a	6	39908	to	to	ADP	7	Ball	Ball
13_1a	6	39917	the	the	DET	7	Ball	Ball
13_1a	6	39926	NA	NA	NA	7	Ball	Ball
13_1a	6	39933	NA	NA	NA	2	Ball	Ball
13_1a	6	39951	NA	NA	NA	1	Ball	Ball
13_1a	6	39987	NA	NA	NA	3	Ball	Ball
13_1a	6	39996	NA	NA	NA	6	Ball	None
13_1a	6	40115	I	-PRON-	PRON	6	Ball	None
13_1a	6	40140	I	-PRON-	PRON	4	None	None
13_1a	6	40158	I	-PRON-	PRON	8	None	None
13_1a	6	40176	I	-PRON-	PRON	2	None	None
13_1a	6	40212	I	-PRON-	PRON	8	None	Toy
13_1a	6	40250	am	be	AUX	8	None	Toy
13_1a	6	40268	putting	put	VERB	8	None	Toy
13_1a	6	40286	the	the	DET	8	None	Toy
13_1a	6	40311	the	the	DET	4	Toy	Toy
13_1a	6	40313	airplane	airplane	NOUN	4	Toy	Toy
13_1a	6	40329	airplane	airplane	NOUN	1	Toy	Toy
13_1a	6	40356	airplane	airplane	NOUN	4	Toy	Toy
13_1a	6	40374	airplane	airplane	NOUN	3	Toy	Toy
13_1a	6	40392	airplane	airplane	NOUN	4	Toy	Toy
13_1a	6	40394	NA	NA	NA	4	Toy	Toy
13_1a	6	40410	NA	NA	NA	9	Toy	Toy
13_1a	6	40428	NA	NA	NA	4	Toy	Toy
13_1a	6	40437	NA	NA	NA	7	Toy	Toy
13_1a	6	40527	NA	NA	NA	2	Toy	Toy
13_1a	6	40590	NA	NA	NA	7	Toy	Toy
13_1a	6	40637	next	next	ADV	7	Toy	Toy
13_1a	6	40709	to	to	ADP	7	Toy	Toy
13_1a	6	40734	to	to	ADP	2	Toy	Toy
13_1a	6	40736	the	the	DET	2	Toy	Toy
13_1a	6	40745	clock	clock	NOUN	2	Toy	Toy
13_1a	6	40762	NA	NA	NA	2	Toy	Toy
13_1a	6	40824	NA	NA	NA	3	Toy	Toy
13_1a	6	40833	NA	NA	NA	6	Toy	None
13_1a	6	41013	NA	NA	NA	4	None	None
13_1a	6	41022	NA	NA	NA	8	None	None
13_1a	6	41049	NA	NA	NA	4	None	None
13_1a	6	41067	NA	NA	NA	7	None	None
13_1a	6	41094	NA	NA	NA	2	None	None
13_1a	6	41121	NA	NA	NA	7	None	None
13_1a	6	41157	NA	NA	NA	2	None	Doll
13_1a	6	41202	NA	NA	NA	1	Doll	Doll
13_1a	6	41284	'm	be	AUX	1	Doll	Doll
13_1a	6	41292	'm	be	AUX	3	Doll	Doll
13_1a	6	41301	'm	be	AUX	5	Doll	Doll
13_1a	6	41310	'm	be	AUX	7	Doll	Doll
13_1a	6	41320	putting	put	VERB	7	Doll	Doll
13_1a	6	41337	putting	put	VERB	2	Doll	Doll
13_1a	6	41338	the	the	DET	2	Doll	Doll
13_1a	6	41356	doll	doll	NOUN	2	Doll	Doll
13_1a	6	41401	NA	NA	NA	2	Doll	Doll
13_1a	6	41563	next	next	ADV	2	Doll	Doll
13_1a	6	41571	next	next	ADV	7	Doll	Doll
13_1a	6	41616	to	to	ADP	7	Doll	Doll
13_1a	6	41625	the	the	DET	7	Doll	Doll
13_1a	6	41634	clock	clock	NOUN	7	Doll	Doll
13_1a	6	41661	NA	NA	NA	7	Doll	Doll
13_1a	6	41688	NA	NA	NA	2	Doll	Doll
13_1a	6	41715	NA	NA	NA	1	Doll	Doll
13_1a	6	41724	NA	NA	NA	3	Doll	Doll
13_1a	6	41733	NA	NA	NA	6	Doll	None
13_1a	6	41796	NA	NA	NA	2	None	Ball
13_1a	6	41877	moved	move	VERB	2	None	Ball
13_1a	6	41886	moved	move	VERB	3	Ball	Ball
13_1a	6	41922	moved	move	VERB	1	Ball	Ball
13_1a	6	41931	I	-PRON-	PRON	1	Ball	Ball
13_1a	6	42030	am	be	AUX	1	Ball	Ball
13_1a	6	42039	picking	pick	VERB	1	Ball	Ball
13_1a	6	42057	picking	pick	VERB	2	Ball	Ball
13_1a	6	42066	up	up	ADP	2	Ball	Ball
13_1a	6	42075	NA	NA	NA	6	Ball	Ball
13_1a	6	42102	again	again	ADV	6	Ball	Ball
13_1a	6	42120	again	again	ADV	2	Ball	Ball
13_1a	6	42156	and	and	CCONJ	7	Ball	Ball
13_1a	6	42201	and	and	CCONJ	2	Ball	Ball
13_1a	6	42237	and	and	CCONJ	1	Ball	Ball
13_1a	6	42238	putting	put	VERB	1	Ball	Ball
13_1a	6	42264	it	-PRON-	PRON	1	Ball	Ball
13_1a	6	42273	next	next	ADV	1	Ball	Ball
13_1a	6	42309	to	to	ADP	1	Ball	Ball
13_1a	6	42318	NA	NA	NA	3	Ball	Ball
13_1a	6	42327	clock	clock	NOUN	6	Ball	None
13_1a	6	42345	NA	NA	NA	6	Ball	None
13_1a	6	42372	NA	NA	NA	9	None	None
13_1a	6	42399	NA	NA	NA	6	None	None
13_1a	6	42471	NA	NA	NA	2	None	None
13_1a	6	42516	NA	NA	NA	6	None	None
13_1a	6	42534	NA	NA	NA	3	None	None
13_1a	6	42552	NA	NA	NA	6	None	None
13_1a	6	42606	NA	NA	NA	1	None	None
13_1a	6	42642	NA	NA	NA	3	None	None
13_1a	6	42651	NA	NA	NA	7	None	None
13_1a	6	42804	NA	NA	NA	2	None	None
13_1a	6	42822	NA	NA	NA	6	None	None
13_1a	6	42921	NA	NA	NA	3	None	None
13_1a	6	42975	NA	NA	NA	1	None	None
13_1a	6	43128	NA	NA	NA	NA	NA	NA
14_2a	1	8721	NA	NA	NA	8	Banana	Spoon
14_2a	1	8739	NA	NA	NA	3	Spoon	Spoon
14_2a	1	8748	NA	NA	NA	1	Spoon	Spoon
14_2a	1	8757	NA	NA	NA	3	Spoon	Spoon
14_2a	1	8766	NA	NA	NA	1	Spoon	Spoon
14_2a	1	8793	NA	NA	NA	3	Spoon	Fork
14_2a	1	8811	NA	NA	NA	4	Fork	None
14_2a	1	8829	NA	NA	NA	3	None	None
14_2a	1	8847	NA	NA	NA	6	None	None
14_2a	1	8865	NA	NA	NA	4	None	None
14_2a	1	8883	NA	NA	NA	8	None	Banana
14_2a	1	8892	NA	NA	NA	2	Banana	Banana
14_2a	1	8901	NA	NA	NA	8	Banana	Bowl
14_2a	1	8944	going	go	VERB	8	Banana	Bowl
14_2a	1	8946	going	go	VERB	3	Bowl	Bowl
14_2a	1	8980	to	to	PART	3	Bowl	Bowl
14_2a	1	8989	pick	pick	VERB	3	Bowl	Bowl
14_2a	1	8998	up	up	ADP	3	Bowl	Bowl
14_2a	1	9007	the	the	DET	3	Bowl	Bowl
14_2a	1	9025	school	school	NOUN	3	Bowl	Bowl
14_2a	1	9036	school	school	NOUN	5	Bowl	Bowl
14_2a	1	9043	NA	NA	NA	5	Bowl	Bowl
14_2a	1	9063	NA	NA	NA	3	Bowl	None
14_2a	1	9090	NA	NA	NA	8	None	Bowl
14_2a	1	9117	NA	NA	NA	3	Bowl	Bowl
14_2a	1	9135	NA	NA	NA	1	Bowl	Bowl
14_2a	1	9171	NA	NA	NA	3	Bowl	Bowl
14_2a	1	9198	NA	NA	NA	8	Bowl	Bowl
14_2a	1	9288	NA	NA	NA	2	Bowl	Bowl
14_2a	1	9475	now	now	ADV	2	Bowl	Bowl
14_2a	1	9528	it	-PRON-	PRON	2	Bowl	Bowl
14_2a	1	9567	it	-PRON-	PRON	1	Bowl	Bowl
14_2a	1	9592	NA	NA	NA	1	Bowl	Bowl
14_2a	1	9637	there	there	PRON	1	Bowl	Bowl
14_2a	1	9720	there	there	PRON	3	Bowl	Bowl
14_2a	1	9729	there	there	PRON	8	Bowl	None
14_2a	1	9754	a	a	DET	8	Bowl	None
14_2a	1	9763	bowl	bowl	NOUN	8	Bowl	None
14_2a	1	9781	NA	NA	NA	8	Bowl	None
14_2a	1	9882	NA	NA	NA	3	None	None
14_2a	1	9945	NA	NA	NA	4	None	None
14_2a	1	9963	NA	NA	NA	2	None	None
14_2a	1	9972	NA	NA	NA	7	None	None
14_2a	1	9990	NA	NA	NA	2	None	Banana
14_2a	1	10107	NA	NA	NA	4	Banana	Spoon
14_2a	1	10125	NA	NA	NA	2	Spoon	Fork
14_2a	1	10161	NA	NA	NA	3	Fork	Fork
14_2a	1	10202	and	and	CCONJ	3	Fork	Fork
14_2a	1	10206	and	and	CCONJ	1	Fork	Fork
14_2a	1	10283	going	go	VERB	1	Fork	Fork
14_2a	1	10328	to	to	PART	1	Fork	Fork
14_2a	1	10337	NA	NA	NA	1	Fork	Fork
14_2a	1	10368	NA	NA	NA	3	Fork	Fork
14_2a	1	10382	spork	spork	NOUN	3	Fork	Fork
14_2a	1	10404	spork	spork	NOUN	1	Fork	Fork
14_2a	1	10427	n't	not	PART	1	Fork	Fork
14_2a	1	10516	NA	NA	NA	1	Fork	Fork
14_2a	1	10561	spoon	spoon	NOUN	1	Fork	Fork
14_2a	1	10584	spoon	spoon	NOUN	2	Fork	Fork
14_2a	1	10615	cuz	cuz	CCONJ	2	Fork	Fork
14_2a	1	10665	cuz	cuz	CCONJ	8	Fork	Fork
14_2a	1	10714	you	-PRON-	PRON	8	Fork	Fork
14_2a	1	10732	need	need	VERB	8	Fork	Fork
14_2a	1	10737	need	need	VERB	2	Fork	Fork
14_2a	1	10750	that	that	DET	2	Fork	Fork
14_2a	1	10786	NA	NA	NA	2	Fork	Fork
14_2a	1	10893	to	to	PART	2	Fork	Fork
14_2a	1	10929	help	help	VERB	2	Fork	Fork
14_2a	1	10956	you	-PRON-	PRON	2	Fork	Fork
14_2a	1	10974	eat	eat	VERB	2	Fork	Fork
14_2a	1	11001	food	food	NOUN	2	Fork	Fork
14_2a	1	11037	NA	NA	NA	2	Fork	Fork
14_2a	1	11061	NA	NA	NA	1	Fork	Fork
14_2a	1	11151	I	-PRON-	PRON	1	Fork	Fork
14_2a	1	11155	put	put	VERB	1	Fork	Fork
14_2a	1	11175	NA	NA	NA	1	Fork	Fork
14_2a	1	11184	fork	fork	NOUN	1	Fork	Fork
14_2a	1	11220	NA	NA	NA	1	Fork	Fork
14_2a	1	11229	spoon	spoon	VERB	1	Fork	Fork
14_2a	1	11250	spoon	spoon	VERB	3	Fork	Fork
14_2a	1	11275	on	on	ADP	3	Fork	Fork
14_2a	1	11322	on	on	ADP	8	Fork	None
14_2a	1	11337	NA	NA	NA	8	Fork	None
14_2a	1	11346	table	table	NOUN	8	Fork	None
14_2a	1	11382	NA	NA	NA	8	Fork	None
14_2a	1	11412	NA	NA	NA	2	None	None
14_2a	1	11511	NA	NA	NA	8	None	None
14_2a	1	11538	NA	NA	NA	2	None	None
14_2a	1	11628	NA	NA	NA	3	None	Banana
14_2a	1	11634	we	-PRON-	PRON	3	None	Banana
14_2a	1	11655	we	-PRON-	PRON	4	Banana	Banana
14_2a	1	11670	can	can	VERB	4	Banana	Banana
14_2a	1	11673	can	can	VERB	2	Banana	Banana
14_2a	1	11682	can	can	VERB	4	Banana	Banana
14_2a	1	11688	eat	eat	VERB	4	Banana	Banana
14_2a	1	11700	eat	eat	VERB	8	Banana	Banana
14_2a	1	11706	some	some	DET	8	Banana	Banana
14_2a	1	11724	fruit	fruit	NOUN	8	Banana	Banana
14_2a	1	11736	fruit	fruit	NOUN	3	Banana	Banana
14_2a	1	11760	NA	NA	NA	3	Banana	Banana
14_2a	1	11763	NA	NA	NA	1	Banana	Banana
14_2a	1	11859	so	so	ADV	1	Banana	Banana
14_2a	1	11880	so	so	ADV	3	Banana	Banana
14_2a	1	11898	so	so	ADV	8	Banana	Banana
14_2a	1	11904	's	be	AUX	8	Banana	Banana
14_2a	1	11934	's	be	AUX	1	Banana	Banana
14_2a	1	11979	's	be	AUX	2	Banana	Banana
14_2a	1	11994	banana	banana	NOUN	2	Banana	Banana
14_2a	1	12039	NA	NA	NA	2	Banana	Banana
14_2a	1	12078	NA	NA	NA	1	Banana	Banana
14_2a	1	12129	's	be	AUX	1	Banana	Banana
14_2a	1	12150	's	be	AUX	2	Banana	Banana
14_2a	1	12168	's	be	AUX	8	Banana	Banana
14_2a	1	12192	an	an	DET	8	Banana	Banana
14_2a	1	12201	apple	apple	NOUN	8	Banana	Banana
14_2a	1	12228	NA	NA	NA	8	Banana	Banana
14_2a	1	12294	NA	NA	NA	2	Banana	Banana
14_2a	1	12478	put	put	VERB	2	Banana	Banana
14_2a	1	12573	put	put	VERB	1	Banana	Banana
14_2a	1	12586	the	the	DET	1	Banana	Banana
14_2a	1	12595	banana	banana	NOUN	1	Banana	Banana
14_2a	1	12631	and	and	CCONJ	1	Banana	Banana
14_2a	1	12658	apple	apple	NOUN	1	Banana	Banana
14_2a	1	12703	NA	NA	NA	1	Banana	Banana
14_2a	1	12793	on	on	ADP	1	Banana	Banana
14_2a	1	12807	on	on	ADP	3	Banana	Banana
14_2a	1	12816	NA	NA	NA	5	Banana	Banana
14_2a	1	12825	table	table	NOUN	3	Banana	Apple
14_2a	1	12843	as	as	ADV	3	Banana	Apple
14_2a	1	12852	well	well	ADV	1	Apple	Apple
14_2a	1	12874	I	-PRON-	PRON	1	Apple	Apple
14_2a	1	12937	put	put	VERB	1	Apple	Apple
14_2a	1	12964	your	-PRON-	DET	1	Apple	Apple
14_2a	1	12982	toy	toy	NOUN	1	Apple	Apple
14_2a	1	13000	to	to	ADP	1	Apple	Apple
14_2a	1	13116	NA	NA	NA	1	Apple	Apple
14_2a	1	13126	side	side	NOUN	1	Apple	Apple
14_2a	1	13161	NA	NA	NA	1	Apple	Apple
14_2a	1	13221	NA	NA	NA	8	Apple	Banana
14_2a	1	13260	and	and	CCONJ	8	Apple	Banana
14_2a	1	13266	and	and	CCONJ	2	Banana	Bowl
14_2a	1	13302	and	and	CCONJ	8	Bowl	Spoon
14_2a	1	13329	and	and	CCONJ	3	Spoon	Spoon
14_2a	1	13330	NA	NA	NA	3	Spoon	Spoon
14_2a	1	13347	NA	NA	NA	1	Spoon	Bowl
14_2a	1	13419	NA	NA	NA	2	Bowl	Fork
14_2a	1	13482	NA	NA	NA	1	Fork	Fork
14_2a	1	13523	make	make	VERB	1	Fork	Fork
14_2a	1	13569	sure	sure	ADJ	1	Fork	Fork
14_2a	1	13587	that	that	SCONJ	1	Fork	Fork
14_2a	1	13604	everything	everything	PRON	1	Fork	Fork
14_2a	1	13677	is	be	AUX	1	Fork	Fork
14_2a	1	13695	there	there	PRON	1	Fork	Fork
14_2a	1	13698	there	there	PRON	3	Fork	Spoon
14_2a	1	13731	so	so	SCONJ	3	Fork	Spoon
14_2a	1	13752	so	so	SCONJ	1	Spoon	Bowl
14_2a	1	13772	you	-PRON-	PRON	1	Spoon	Bowl
14_2a	1	13786	can	can	VERB	1	Spoon	Bowl
14_2a	1	13804	eat	eat	VERB	1	Spoon	Bowl
14_2a	1	13831	food	food	NOUN	1	Spoon	Bowl
14_2a	1	13858	NA	NA	NA	1	Spoon	Bowl
14_2a	1	13869	NA	NA	NA	8	Bowl	None
14_2a	1	13914	I	-PRON-	PRON	8	Bowl	None
14_2a	1	13959	need	need	VERB	8	Bowl	None
14_2a	1	13968	need	need	VERB	4	None	None
